Time,[10:0],[10:1],[10:2],[10:3],[10:4],[10:5],[10:6],[10:7],[10:8],[10:9],[10:10],[10:11],[10:12],[10:13],[10:14],[10:15],[10:16],[10:17],[10:18],[10:19],[10:20]
time,Walzkraft  DUO-Walzwerk VL,Walzkraft  DUO-Walzwerk VR,Walzkraft  DUO-Walzwerk HL,Walzkraft  DUO-Walzwerk HR,Walzkraft Walzgerüst 1,Walzkraft Walzgerüst 2,Walzkraft Walzgerüst 3,Walzkraft Walzgerüst 4,Moment DUO-Walzwerk,Moment Walzgerüst 1,Moment Walzgerüst 2,Moment Walzgerüst 3,Moment Walzgerüst 4,Temperatur 1 (Rollgang),Temperatur 2 (Duo Austritt),Temperatur 3 (Duo Anstich),Temperatur 4 (vor G1),Temperatur 5 (vor G2),Temperatur 6 (vor G3),Temperatur 7 (vor G4),Temperatur 8 (nach G4)
sec,kN,kN,kN,kN,kN,kN,kN,kN,kNm,kNm,kNm,kNm,kNm,°C,°C,°C,°C,°C,°C,°C,°C
2022-10-20T10:46:14.634000,0.756226,-1.10071,0.0721436,0.571167,-0.0733643,-0.0287628,0.0271606,-0.0462341,2.05729,0.0109591,0.0162196,-0.015343,0.0126953,670.091,1168.93,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.636000,1.09235,1.02209,-0.0721436,0.428406,-0.256714,0.0287628,0.0271606,0.0462341,1.9987,0.00920582,0.015343,-0.0149045,0.0120442,670.091,1169.11,670,600,670,600,670.091,600
2022-10-20T10:46:14.638000,0.672241,-0.314514,0,0.0714111,-0.110016,0,0,0,2.10938,0.0109591,0.0157812,-0.0157812,0.0120442,670.091,1169.11,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.640000,0.672241,-1.10071,0.21637,-0.142822,-0.18338,-0.0575256,0.162933,0,2.07031,0.0105209,0.0149045,-0.0170963,0.0110676,670.182,1169.02,670.091,600,670,600,670.091,600
2022-10-20T10:46:14.642000,1.68054,0.786255,-0.360596,1.49933,-0.220062,0,-0.0271606,-0.0231171,2.00521,0.0113976,0.015343,-0.0157812,0.0130208,670.091,1169.39,670.091,600,670,600,670.091,600
2022-10-20T10:46:14.644000,0.16803,0.235901,0,-0.356995,-0.110016,0,0,-0.0924835,2.0638,0.0109591,0.014466,-0.0157812,0.0136719,670.182,1169.57,670.182,600,669.909,600,670.091,600
2022-10-20T10:46:14.646000,0.50415,-0.550354,0.0721436,0.571167,-0.0733643,-0.0575256,-0.0271606,-0.0231171,2.08984,0.0118361,0.0149045,-0.0162196,0.0107422,670.182,1169.39,670.182,599.913,669.909,600.087,670.091,599.913
2022-10-20T10:46:14.648000,1.76459,0.157227,-0.432739,1.57074,-0.146698,-0.0575256,-0.0271606,-0.0924835,2.0638,0.0100825,0.015343,-0.015343,0.0130208,670.091,1169.39,670,599.913,669.909,600,670.091,599.913
2022-10-20T10:46:14.650000,0.50415,0,0.21637,-0.928162,-0.146698,0,-0.0271606,-0.0924835,2.12239,0.00964403,0.015343,-0.0140278,0.0139973,670.091,1169.57,669.818,599.913,670.091,600,670.091,599.913
2022-10-20T10:46:14.652000,1.42847,-0.550354,-0.0721436,1.07098,-0.110016,-0.0862885,0.0271606,-0.0462341,2.07682,0.0122743,0.015343,-0.0162196,0.0123699,670.182,1169.75,670,600.087,670.091,600,670.091,599.913
2022-10-20T10:46:14.654000,0.588196,0.393127,0.432739,-0.428406,-0.110016,0.0862885,-0.054306,-0.0231171,2.17448,0.0113976,0.0166581,-0.0149045,0.0123699,670.091,1169.48,670,600.087,670,600,670.091,600
2022-10-20T10:46:14.656000,1.00836,-0.393127,-0.144226,0.642578,0,0,-0.054306,-0.115601,2.08984,0.0113976,0.0149045,-0.0149045,0.0133464,670.091,1169.48,670,600,669.909,600,670.182,600
2022-10-20T10:46:14.658000,0.924316,0,-0.144226,0.428406,-0.0366821,-0.0287628,-0.0271606,-0.0924835,2.16797,0.0113976,0.014466,-0.015343,0.0133464,670.091,1169.57,670,599.913,670,600,670.091,600
2022-10-20T10:46:14.660000,0.672241,1.258,0.144226,0.285583,-0.0733643,0.0862885,-0.108627,0,2.15495,0.0109591,0.0157812,-0.014466,0.0136719,670.091,1169.39,670,599.913,670.091,600.087,670.091,600
2022-10-20T10:46:14.662000,0.50415,-1.33661,-0.144226,0,-0.110016,-0.0575256,0,0,2.05078,0.0113976,0.015343,-0.015343,0.0117188,670.091,1169.75,670,600,670.091,600,670,600
2022-10-20T10:46:14.664000,1.51251,0.314514,0.0721436,1.21375,-0.220062,-0.0287628,0.0271606,0.0231171,2.04427,0.0109591,0.015343,-0.014466,0.0136719,670.091,1169.66,670,600,670,600,670,599.913
2022-10-20T10:46:14.666000,0.924316,-0.0786133,0,0.356995,-0.18338,0,0,-0.0231171,2.11589,0.0105209,0.0135894,-0.0149045,0.0120442,670.091,1169.57,670,600,669.818,599.913,670.091,600
2022-10-20T10:46:14.668000,0.420166,-1.17938,-0.0721436,-0.428406,-0.220062,-0.0287628,0.0814667,0.0462341,2.12239,0.0113976,0.0162196,-0.014466,0.0139973,670.091,1169.57,670,600.087,669.818,600.087,670.182,600
2022-10-20T10:46:14.670000,1.26044,0.786255,-0.0721436,1.71356,-0.146698,-0.0287628,-0.0271606,0.0462341,2.03776,0.0109591,0.0162196,-0.0162196,0.0136719,670,1169.66,670,600,669.909,600.174,670.182,600
2022-10-20T10:46:14.672000,0.50415,0.157227,-0.0721436,-0.85675,-0.0733643,0.0287628,-0.0271606,0,2.08984,0.0100825,0.0162196,-0.0157812,0.0139973,670,1169.75,670,600,670.182,600.174,670.091,599.826
2022-10-20T10:46:14.674000,0.50415,-0.157227,0,0,-0.110016,0,-0.0271606,0,2.14844,0.0118361,0.0149045,-0.0162196,0.0133464,670,1169.3,670,600,670,600.087,670,599.913
2022-10-20T10:46:14.676000,1.51251,0,-0.0721436,1.64215,-0.0366821,-0.0287628,0.0271606,0,2.09636,0.0113976,0.015343,-0.014466,0.0117188,670.091,1169.66,670,600,670,600,670,599.913
2022-10-20T10:46:14.678000,0.924316,-0.235901,0,0.356995,-0.146698,0,0.0271606,0,2.03776,0.0113976,0.0157812,-0.0149045,0.0136719,670.091,1169.84,670,600,670,600.347,670.182,600
2022-10-20T10:46:14.680000,1.26044,-1.258,0,1.07098,-0.110016,-0.0862885,0,-0.0693512,2.10938,0.0118361,0.0170963,-0.0157812,0.014323,670.091,1169.84,670,600,670,600,670.273,600
2022-10-20T10:46:14.682000,0.840271,0.943481,-0.0721436,0,-0.18338,0.0287628,0,0.0231171,2.03125,0.00964403,0.0140278,-0.0149045,0.0126953,670.091,1170.21,670,600,669.909,600,670,599.913
2022-10-20T10:46:14.684000,0.588196,-0.628967,0,0.214172,-0.0733643,0,-0.0271606,0,2.0638,0.0105209,0.0149045,-0.0162196,0.0117188,670.091,1170.21,670,600,670,600,670,599.826
2022-10-20T10:46:14.686000,0.50415,-0.471741,0.0721436,0.356995,-0.0733643,0,-0.0814667,0,2.04427,0.0109591,0.0166581,-0.0149045,0.0133464,670.182,1170.03,670,600,670,600,670.091,600
2022-10-20T10:46:14.688000,1.26044,1.02209,-0.21637,0.642578,-0.0366821,0,-0.162933,0,1.96614,0.0122743,0.014466,-0.0157812,0.0117188,670.182,1170.12,669.909,599.913,670,600,670.456,600
2022-10-20T10:46:14.690000,0.336121,-0.864868,0.144226,-0.356995,-0.110016,0,-0.054306,0,2.0638,0.0109591,0.0135894,-0.014466,0.0117188,670,1170.21,670,600,670,600.087,670.091,600.087
2022-10-20T10:46:14.692000,1.68054,0.471741,-0.288513,0.7854,-0.146698,0,-0.0271606,-0.0231171,1.94011,0.0131509,0.014466,-0.014466,0.0123699,670,1170.03,670.091,600,669.909,600,670.091,599.826
2022-10-20T10:46:14.694000,0.252075,-0.471741,0.21637,-0.642578,-0.0733643,0,0.0271606,0,1.99219,0.0109591,0.0157812,-0.0149045,0.0117188,670.091,1170.21,670,600,669.909,600,670.182,599.826
2022-10-20T10:46:14.696000,1.17639,0.0786133,-0.144226,0.999573,0,0,-0.0814667,0.0693512,2.03776,0.0109591,0.015343,-0.015343,0.0117188,670.365,1170.39,670,599.913,670,600,670.182,599.913
2022-10-20T10:46:14.698000,1.17639,0.0786133,-0.144226,0.999573,0,0,-0.0814667,0.0693512,2.03776,0.0109591,0.015343,-0.015343,0.0117188,670.365,1170.39,670,599.913,670,600,670.182,599.913
2022-10-20T10:46:14.700000,0.50415,0.707642,0.21637,-0.642578,-0.110016,0.0575256,0.0271606,0.0462341,2.00521,0.0113976,0.0157812,-0.0149045,0.0136719,670.091,1170.21,670,600,670,600,670.182,600
2022-10-20T10:46:14.702000,1.42847,-0.314514,-0.288513,1.28516,-0.0733643,-0.0575256,0,0,1.91406,0.0109591,0.0140278,-0.0162196,0.0117188,670,1170.48,670.091,600,670,600,670.091,600
2022-10-20T10:46:14.704000,1.09235,0.314514,0.144226,0,-0.0366821,0.0575256,-0.0271606,-0.0462341,2.14193,0.0118361,0.015343,-0.0140278,0.0130208,670,1170.57,670.091,600,670,600,670.091,600
2022-10-20T10:46:14.706000,0.756226,0.157227,0.21637,-0.142822,-0.18338,0,-0.0814667,-0.0924835,2.03776,0.0105209,0.0131509,-0.0162196,0.0136719,670.091,1170.39,670.091,600,669.909,600,670.182,600
2022-10-20T10:46:14.708000,1.09235,-0.864868,-0.432739,0.642578,-0.110016,-0.115051,0.054306,-0.0924835,2.07682,0.0100825,0.0135894,-0.014466,0.0133464,670.182,1170.39,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.710000,0.924316,1.10071,0.144226,0.214172,-0.220062,0.0287628,-0.0271606,-0.0462341,1.92057,0.0113976,0.0149045,-0.0162196,0.0133464,670.182,1170.48,669.909,599.913,670,600,670.091,600
2022-10-20T10:46:14.712000,0.840271,-0.314514,0,0.356995,-0.220062,-0.0575256,0,-0.0231171,2.05078,0.0100825,0.0140278,-0.015343,0.0117188,670.091,1170.39,670,600,670,600,670.091,600
2022-10-20T10:46:14.714000,0.840271,-0.314514,-0.144226,0.356995,-0.0733643,-0.0575256,0.0271606,0.0231171,2.07031,0.0118361,0.014466,-0.0157812,0.0113933,670.091,1170.12,670.091,600,669.909,600,670.091,599.913
2022-10-20T10:46:14.716000,0.588196,-0.628967,-0.0721436,-0.285583,-0.110016,-0.0575256,0,-0.0231171,1.95312,0.0113976,0.0149045,-0.0162196,0.0130208,670.091,1170.48,670.091,600,669.909,600,670.091,600
2022-10-20T10:46:14.718000,0.924316,-0.314514,0,0.642578,-0.110016,-0.0287628,0,-0.0231171,1.92057,0.0118361,0.0149045,-0.0149045,0.0123699,670.091,1170.39,670.091,599.913,669.909,600,670.091,599.913
2022-10-20T10:46:14.720000,1.00836,0.314514,0,1.28516,-0.0366821,0,-0.0814667,0,2.04427,0.0109591,0.0162196,-0.015343,0.0152996,670.182,1170.3,670,599.913,669.909,600,670.091,599.913
2022-10-20T10:46:14.722000,0.420166,-0.471741,-0.144226,-0.7854,-0.146698,0.0287628,0,-0.0231171,1.92057,0.0100825,0.0157812,-0.0149045,0.0130208,670.091,1170.76,669.818,599.913,670,600,670.091,600
2022-10-20T10:46:14.724000,1.42847,-0.393127,-0.0721436,1.28516,-0.110016,0,0,-0.0462341,1.95312,0.00920582,0.014466,-0.0140278,0.0133464,670.091,1170.57,669.909,600,670,600,670.091,600
2022-10-20T10:46:14.726000,0.756226,0.0786133,-0.0721436,0.571167,-0.110016,-0.0287628,0,0,1.92057,0.0109591,0.0162196,-0.0157812,0.0130208,670.091,1170.39,670,600.087,670,600,670.091,599.913
2022-10-20T10:46:14.728000,0.420166,0.157227,0,-0.928162,-0.110016,0.0575256,-0.0271606,0.0231171,1.99219,0.0113976,0.0140278,-0.0149045,0.0136719,670.091,1170.39,670.182,600.174,670.091,600,670.091,600
2022-10-20T10:46:14.730000,1.09235,-0.157227,-0.0721436,1.28516,-0.110016,0,-0.0271606,0.0231171,2.00521,0.0105209,0.0149045,-0.0157812,0.0130208,670.091,1170.48,670.091,600.087,669.909,599.913,670.091,600
2022-10-20T10:46:14.732000,0.672241,0.157227,-0.0721436,0.214172,-0.110016,0,0,0,2.05729,0.0105209,0.014466,-0.0166581,0.0133464,670.091,1170.48,670,600.087,669.818,600,670.091,600
2022-10-20T10:46:14.734000,1.00836,-0.943481,0.0721436,0.85675,-0.0733643,-0.0287628,0,-0.0231171,1.82943,0.0100825,0.015343,-0.015343,0.0126953,670.091,1170.39,670,599.913,670,600.087,670.182,600
2022-10-20T10:46:14.736000,0.924316,0,0,0.356995,-0.256714,0,0.054306,0,2.03776,0.0113976,0.0157812,-0.0149045,0.0139973,670.091,1170.48,670.091,600.174,670.091,600.087,670.091,599.913
2022-10-20T10:46:14.738000,1.00836,0.471741,-0.0721436,0.142822,-0.146698,0,0,0.0462341,1.98568,0.0105209,0.014466,-0.0170963,0.0120442,670.091,1170.39,670,600.087,670.091,600,670,600
2022-10-20T10:46:14.740000,0.840271,-1.02209,0.0721436,0.285583,-0.0733643,-0.0862885,0,-0.0462341,1.89453,0.0131509,0.0162196,-0.014466,0.0113933,670.182,1170.3,670,600,670,600,670,600
2022-10-20T10:46:14.742000,1.34442,0.864868,-0.21637,0.7854,-0.18338,0,-0.054306,0,1.81641,0.0109591,0.015343,-0.0162196,0.0133464,670.182,1170.66,670,600,669.909,599.913,670.091,600
2022-10-20T10:46:14.744000,1.00836,0.0786133,-0.0721436,0,-0.0733643,0,-0.0271606,-0.0231171,1.95312,0.0100825,0.014466,-0.0140278,0.0120442,670.091,1170.57,670,600.087,669.818,600,670.091,600
2022-10-20T10:46:14.746000,0.336121,-0.393127,0.144226,-0.0714111,-0.0733643,0,-0.0271606,0,1.83594,0.0100825,0.014466,-0.015343,0.0110676,670.091,1170.39,670,600,669.818,600.087,670.182,600
2022-10-20T10:46:14.748000,1.59656,0.786255,-0.360596,1.42798,-0.110016,0,-0.0814667,-0.0462341,1.88802,0.0113976,0.015343,-0.0149045,0.0120442,670.091,1170.39,670,600,670,600.174,670.091,600
2022-10-20T10:46:14.750000,0.756226,-0.0786133,-0.0721436,-0.356995,-0.110016,0,-0.054306,-0.0924835,1.78386,0.0109591,0.0140278,-0.0149045,0.0120442,670.091,1170.39,670,600,670.091,600.174,670.091,599.913
2022-10-20T10:46:14.752000,1.00836,0.314514,0,0.214172,-0.0733643,-0.0287628,0,0,1.89453,0.0105209,0.015343,-0.0157812,0.0130208,670.182,1170.57,670,600,670,600.174,670,599.913
2022-10-20T10:46:14.754000,1.59656,0.157227,-0.288513,1.49933,-0.110016,0.0287628,0,0,2.00521,0.0109591,0.0149045,-0.0157812,0.0110676,670.182,1170.21,670,600.087,670,600.087,670,599.913
2022-10-20T10:46:14.756000,1.09235,0,0,0.713989,-0.0733643,0,-0.054306,0.0231171,1.88802,0.0127127,0.015343,-0.015343,0.0139973,670.182,1170.85,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.758000,1.26044,-0.157227,-0.144226,0.999573,-0.146698,0,0,0,1.7513,0.0105209,0.0157812,-0.0166581,0.0126953,670.091,1170.48,670,600,670,600.174,670.182,600
2022-10-20T10:46:14.760000,0.588196,0.628967,0.432739,-0.428406,-0.18338,0,0,-0.0231171,2.02474,0.0109591,0.0157812,-0.0157812,0.0136719,670,1170.39,670,600,669.909,600.087,670.182,599.913
2022-10-20T10:46:14.762000,1.26044,-0.786255,-0.288513,1.07098,-0.0366821,-0.0862885,0,0,1.77734,0.0113976,0.0149045,-0.015343,0.0126953,670,1170.94,670,600,670,600.087,670.182,599.913
2022-10-20T10:46:14.764000,0.840271,0.314514,0,0.285583,-0.146698,0.0287628,-0.0271606,-0.0231171,1.86849,0.0113976,0.015343,-0.014466,0.0126953,670.091,1170.85,670,600,670,600,670,600
2022-10-20T10:46:14.766000,0.924316,0.393127,0,0.214172,-0.146698,0.0287628,-0.0271606,-0.115601,1.95964,0.0109591,0.0140278,-0.015343,0.0123699,670.182,1170.76,670,600,670,600,670.091,600
2022-10-20T10:46:14.768000,0.672241,-0.707642,-0.360596,0.428406,-0.0733643,-0.0575256,0,-0.0231171,1.92057,0.0113976,0.014466,-0.0157812,0.0126953,670.273,1170.85,670,600,670,600,670.091,600.087
2022-10-20T10:46:14.770000,1.09235,0.707642,0,0.428406,-0.220062,0,-0.054306,-0.0462341,1.85547,0.0105209,0.0170963,-0.0140278,0.0117188,670,1170.94,670,600,669.909,600.087,670.182,600.174
2022-10-20T10:46:14.772000,0.756226,-0.235901,0,0.214172,-0.146698,0.0287628,0,-0.0462341,1.80339,0.0100825,0.015343,-0.0166581,0.0120442,670,1170.94,670,600,670,600,670.091,600
2022-10-20T10:46:14.774000,0.588196,-0.550354,-0.0721436,0,-0.0733643,0,0.054306,0.0231171,1.94011,0.0109591,0.0162196,-0.0149045,0.0120442,670.091,1170.57,670,600,669.909,600.087,670.091,599.913
2022-10-20T10:46:14.776000,1.26044,0.786255,0.0721436,1.28516,-0.110016,0,0,0.0231171,1.81641,0.0109591,0.0140278,-0.0162196,0.0104167,670.182,1170.94,670,600,670,600,670.182,599.913
2022-10-20T10:46:14.778000,0.924316,-0.0786133,-0.0721436,-0.0714111,-0.146698,0,-0.0271606,-0.0462341,1.9987,0.0109591,0.0149045,-0.0157812,0.0126953,670.273,1170.94,669.909,600,669.909,600,670.182,600.26
2022-10-20T10:46:14.780000,0.672241,-0.314514,-0.0721436,0.0714111,-0.0733643,-0.0575256,-0.0271606,0,1.84245,0.0109591,0.0162196,-0.0166581,0.0117188,670.182,1170.94,669.818,600,670,600,670.182,600
2022-10-20T10:46:14.782000,0.588196,-0.0786133,-0.144226,-0.499756,-0.110016,0,0,-0.0924835,1.80339,0.0105209,0.0157812,-0.0149045,0.0133464,670,1171.21,670,600,670,600,670.091,600
2022-10-20T10:46:14.784000,1.00836,0.157227,-0.144226,0.428406,-0.0733643,-0.0287628,0,0.0231171,2.01172,0.0105209,0.0162196,-0.0157812,0.0110676,670,1171.12,670.091,600,670,600,670.091,600
2022-10-20T10:46:14.786000,1.34442,0.235901,0.0721436,0.999573,-0.146698,-0.0287628,0,0,1.85547,0.0122743,0.0166581,-0.014466,0.0139973,670.365,1171.03,670.091,600,669.909,600,670.091,600
2022-10-20T10:46:14.788000,0.50415,0.157227,-0.0721436,-0.571167,-0.18338,0,-0.0271606,-0.0693512,1.80989,0.0109591,0.0149045,-0.0149045,0.0130208,670.091,1171.03,669.909,599.913,670,600,670.091,600
2022-10-20T10:46:14.790000,1.17639,-0.0786133,-0.0721436,0.85675,-0.110016,-0.0862885,0,0,1.81641,0.0118361,0.015343,-0.0157812,0.0130208,670.091,1171.12,669.909,599.913,670,600.087,670.182,600
2022-10-20T10:46:14.792000,0.840271,-0.314514,-0.0721436,0.428406,-0.146698,0,0,0,1.73828,0.0118361,0.0149045,-0.014466,0.0146484,670.091,1171.21,670,600.087,670,600,670.182,599.913
2022-10-20T10:46:14.794000,1.09235,-0.471741,0,0.999573,-0.0366821,-0.0862885,-0.0271606,0,1.88151,0.0113976,0.014466,-0.0162196,0.014323,670.091,1171.03,670.091,600.087,669.909,600,670.091,599.913
2022-10-20T10:46:14.796000,0.672241,0,0,0.356995,-0.0366821,0.0287628,0,0,1.89453,0.0109591,0.0157812,-0.014466,0.0130208,670.091,1171.03,670.182,600,669.909,600,670.091,599.913
2022-10-20T10:46:14.798000,1.09235,0.786255,-0.0721436,0.142822,-0.146698,0.0575256,-0.054306,0,1.7513,0.0118361,0.015343,-0.0157812,0.0139973,670.182,1171.03,670,599.913,669.909,600,670.091,600
2022-10-20T10:46:14.800000,1.09235,0.786255,-0.0721436,0.142822,-0.146698,0.0575256,-0.054306,0,1.7513,0.0118361,0.015343,-0.0157812,0.0139973,670.182,1171.03,670,599.913,669.909,600,670.091,600
2022-10-20T10:46:14.802000,1.00836,0.864868,-0.0721436,0.356995,-0.18338,0.0287628,-0.0271606,0,1.71875,0.0105209,0.015343,-0.0149045,0.0110676,670.182,1171.21,669.909,600.087,670,600,670.091,600
2022-10-20T10:46:14.804000,1.09235,0.235901,-0.0721436,0.428406,-0.220062,0.0575256,-0.0271606,-0.0231171,1.86198,0.0105209,0.014466,-0.0149045,0.0113933,670.091,1171.12,669.909,600.087,670,600,670.091,600
2022-10-20T10:46:14.806000,0.588196,-0.628967,0.144226,0.0714111,-0.0366821,-0.0862885,0,0,1.82292,0.0127127,0.0140278,-0.015343,0.0120442,670,1170.94,670.091,600.174,669.909,600,670.091,599.913
2022-10-20T10:46:14.808000,1.34442,0.786255,-0.21637,1.07098,-0.18338,0.0287628,-0.054306,0,1.76432,0.0113976,0.0140278,-0.0162196,0.0117188,670.091,1171.03,670,600.087,669.818,600,670.091,600
2022-10-20T10:46:14.810000,0.672241,-0.157227,0,0.214172,-0.146698,0,-0.054306,-0.0231171,1.84896,0.0113976,0.0149045,-0.0149045,0.0104167,670.182,1171.12,670,599.913,669.909,600,670.091,600
2022-10-20T10:46:14.812000,0.840271,0.314514,0.0721436,0.499756,-0.110016,0,0,0.0231171,1.63411,0.0113976,0.0157812,-0.0162196,0.0120442,670.182,1171.12,670,599.913,670,600.087,670.182,600
2022-10-20T10:46:14.814000,1.51251,0.550354,-0.144226,1.21375,-0.146698,0,-0.0271606,0,1.73828,0.0109591,0.0149045,-0.0157812,0.014323,670.091,1170.94,670,600,670.182,600.087,670.091,599.913
2022-10-20T10:46:14.816000,0.420166,0.0786133,0.144226,-0.285583,-0.110016,-0.0287628,0,-0.0462341,1.73828,0.00964403,0.0166581,-0.015343,0.0139973,670.091,1171.03,670,600.174,670.091,600.087,670,599.913
2022-10-20T10:46:14.818000,1.42847,0.393127,-0.21637,0.713989,-0.110016,0,-0.0271606,-0.0231171,1.84896,0.014466,0.0162196,-0.0149045,0.0133464,670.091,1170.94,670.091,600,670,599.913,670,599.913
2022-10-20T10:46:14.820000,0.50415,0.314514,0.21637,-0.356995,-0.146698,0.0287628,0,0,1.71875,0.00920582,0.0157812,-0.0157812,0.0117188,670.091,1170.94,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.822000,1.17639,0,-0.21637,1.21375,-0.0366821,-0.0575256,-0.0271606,-0.0231171,1.64062,0.00920582,0.0149045,-0.0149045,0.0120442,670,1171.3,670,600,669.818,600,670.182,600
2022-10-20T10:46:14.824000,0.924316,0.550354,-0.0721436,0.214172,-0.0733643,0,-0.054306,-0.0462341,1.875,0.0100825,0.0162196,-0.0157812,0.0126953,670,1171.12,670,600.087,670,600.087,670.182,600
2022-10-20T10:46:14.826000,0.672241,0.393127,0.21637,-0.285583,-0.146698,0,-0.0271606,-0.0462341,1.9987,0.0100825,0.0149045,-0.0149045,0.0117188,670,1171.03,670,600,670,600.087,670.182,599.913
2022-10-20T10:46:14.828000,1.34442,0,-0.360596,1.07098,-0.0733643,-0.0575256,-0.0271606,0,1.72526,0.00964403,0.0140278,-0.0157812,0.0136719,670.091,1171.03,670,600.087,670,600.087,670.091,600
2022-10-20T10:46:14.830000,0.840271,0.864868,0.0721436,0.142822,-0.146698,0,0,-0.0231171,1.73828,0.0109591,0.0135894,-0.0162196,0.0123699,670.091,1171.12,670,599.913,670,600,670.091,599.913
2022-10-20T10:46:14.832000,0.756226,0.393127,0.144226,0.142822,-0.146698,0,-0.0271606,-0.0693512,1.66667,0.0131509,0.015343,-0.0149045,0.0123699,670.273,1171.12,670,600,670,600,670,600
2022-10-20T10:46:14.834000,1.09235,-0.393127,-0.288513,0.713989,-0.0733643,-0.0287628,0.0271606,0,1.79688,0.0122743,0.0140278,-0.0162196,0.0139973,670.182,1170.76,670,600,669.909,599.826,670.091,600
2022-10-20T10:46:14.836000,1.00836,0.707642,0.21637,0.499756,-0.146698,0.0287628,0,0,1.78386,0.0122743,0.0149045,-0.0157812,0.0123699,670.091,1171.03,670,599.913,669.909,599.826,670.182,600
2022-10-20T10:46:14.838000,1.09235,0.393127,0,0.499756,-0.0733643,-0.0287628,0,-0.0231171,1.77734,0.0100825,0.015343,-0.015343,0.0136719,670.091,1171.12,670,600,670,600.087,670.182,600
2022-10-20T10:46:14.840000,1.09235,1.17938,0.144226,0.85675,-0.110016,0.0575256,-0.0271606,0,1.75781,0.0109591,0.014466,-0.015343,0.0126953,670.091,1170.21,670,600,670.091,600,670.182,599.913
2022-10-20T10:46:14.842000,0.840271,0,-0.144226,0,-0.146698,0,0,-0.0924835,1.69922,0.0109591,0.0162196,-0.0162196,0.0139973,670.091,1170.3,670,600,670,600,670,599.826
2022-10-20T10:46:14.844000,0.672241,-0.0786133,0.0721436,0.356995,-0.110016,-0.0575256,0.0271606,-0.0231171,1.84896,0.0105209,0.014466,-0.0149045,0.0120442,670.091,1169.84,670,599.913,670,600,670,599.913
2022-10-20T10:46:14.846000,1.26044,1.10071,0.0721436,1.42798,-0.146698,0,-0.0271606,0,1.79036,0.0100825,0.015343,-0.0157812,0.0136719,670.182,1169.48,670,600,670,600,670.091,600
2022-10-20T10:46:14.848000,0.420166,0,-0.0721436,-0.285583,-0.0733643,0,0,-0.0231171,1.69922,0.0118361,0.0149045,-0.0157812,0.014323,670.091,1169.3,670,600,670,600.087,670.456,600
2022-10-20T10:46:14.850000,1.09235,0.471741,0.0721436,0.642578,-0.18338,0,0.0271606,0.0462341,1.64062,0.0105209,0.014466,-0.014466,0.0133464,670,1169.11,670,600,670,600,670.182,600.087
2022-10-20T10:46:14.852000,1.34442,0.393127,0,1.21375,-0.18338,0,-0.0271606,0.0231171,1.73828,0.0109591,0.014466,-0.015343,0.0139973,670.091,1168.93,670,600,670,600.087,670.091,600
2022-10-20T10:46:14.854000,0.672241,0.157227,-0.144226,-0.428406,-0.146698,0,0,0,1.80989,0.0122743,0.015343,-0.014466,0.0126953,670,1168.39,670,600,669.909,600.087,670.182,599.913
2022-10-20T10:46:14.856000,1.42847,0.314514,0.0721436,1.14233,-0.0733643,-0.0287628,-0.0271606,0,1.71875,0.0118361,0.014466,-0.0166581,0.014323,670,1168.57,670,600,669.909,600,670.091,599.826
2022-10-20T10:46:14.858000,0.840271,0.471741,-0.0721436,-0.214172,-0.146698,0.0575256,0.0271606,-0.0231171,1.49739,0.0113976,0.0162196,-0.0157812,0.0117188,670.273,1168.48,670,600,670,600,670.182,599.913
2022-10-20T10:46:14.860000,1.17639,0.0786133,0,1.35657,-0.0733643,-0.0287628,0,0,1.54297,0.0105209,0.0149045,-0.0166581,0.0117188,670.273,1168.2,670,600,670,600,670.182,600.26
2022-10-20T10:46:14.862000,0.924316,0.314514,0,0,-0.220062,0,0,-0.0231171,1.84896,0.00964403,0.015343,-0.015343,0.0133464,670.091,1168.57,669.909,600,669.909,600.087,670,600
2022-10-20T10:46:14.864000,1.00836,0.235901,-0.144226,0.571167,-0.110016,-0.0862885,-0.0271606,0,1.78386,0.00964403,0.015343,-0.0149045,0.0130208,670,1168.39,670,600,669.909,600,670.091,600
2022-10-20T10:46:14.866000,1.00836,-0.157227,0,1.21375,-0.0733643,-0.115051,-0.054306,0,1.82943,0.0100825,0.0149045,-0.0149045,0.014323,670,1168.2,670,600,670,600.087,670.091,600
2022-10-20T10:46:14.868000,0.924316,0.707642,-0.0721436,0,-0.220062,0.0287628,-0.0814667,0,1.40625,0.0122743,0.0140278,-0.015343,0.0117188,670,1168.11,670.091,600,670,600,670.182,600
2022-10-20T10:46:14.870000,1.00836,0,-0.0721436,0.713989,-0.110016,0,-0.054306,0,1.66016,0.0109591,0.014466,-0.0149045,0.0113933,670,1168.2,670.091,600.087,669.909,600.087,670.091,600
2022-10-20T10:46:14.872000,1.00836,0.157227,0.0721436,0.571167,-0.0733643,-0.0575256,0,0,1.72526,0.00964403,0.0157812,-0.0157812,0.0120442,670.456,1168.11,670.091,600,670,600,670.091,600
